Corrected Customer Question,Corrected Frappe Query
"Can you get Website Settings where priority is 'Active', email is 'Paid', and delivery_date is more than 17436?","frappe.get_doc(""Website Settings"", {""priority"": ""Active"", ""email"": ""Paid"", ""delivery_date"": ["">"", 17436]})"
"Can you get E-Commerce Helpdesk Ticket Email Subscription where address is 'On Hold', billing_address is 'Rejected', and item_code is more than 10803?","frappe.get_doc(""Patient Appointment"", {""address"": ""On Hold"", ""billing_address"": ""Rejected"", ""item_code"": ["">"", 10803]})"
"Retrieve System Settings details where notes = 'Submitted', user_id = 'Under Review', and name > 18728.","frappe.get_doc(""System Settings"", {""notes"": ""Submitted"", ""user_id"": ""Under Review"", ""name"": ["">"", 18728]})"
"I need details of Bonus Calculation where item_name matches 'Unpaid', customer_name is 'Active', and quantity is over 15995.","frappe.get_doc(""Bonus Calculation"", {""item_name"": ""Unpaid"", ""customer_name"": ""Active"", ""quantity"": ["">"", 15995]})"
"I need details of Print Format where warehouse matches 'Active', supplier_name is 'Paid', and stock_uom is over 16852.","frappe.get_doc(""Print Format"", {""warehouse"": ""Active"", ""supplier_name"": ""Paid"", ""stock_uom"": ["">"", 16852]})"
"Retrieve Salary Slip details where conversion_factor = 'Inactive', total = 'Inactive', and email > 12825.","frappe.get_doc(""Salary Slip"", {""conversion_factor"": ""Inactive"", ""total"": ""Inactive"", ""email"": ["">"", 12825]})"
"Retrieve Email Subscription details where conversion_factor = 'Open', qty = 'Paid', and reference_number > 13846.","frappe.get_doc(""Email Subscription"", {""conversion_factor"": ""Open"", ""qty"": ""Paid"", ""reference_number"": ["">"", 13846]})"
"Can you get Employee Benefits where item_code is 'Cancelled', role is 'Rejected', and enabled is more than 15694?","frappe.get_doc(""Employee Benefits"", {""item_code"": ""Cancelled"", ""role"": ""Rejected"", ""enabled"": ["">"", 15694]})"
"Find a Clinical Procedure with first_name as 'On Hold', address set to 'Paid', and attachments exceeding 7017.","frappe.get_doc(""Clinical Procedure"", {""first_name"": ""On Hold"", ""address"": ""Paid"", ""attachments"": ["">"", 7017]})"
"Find a Helpdesk Ticket with first_name as 'Closed', progress set to 'Rejected', and item_code exceeding 18334.","frappe.get_doc(""Helpdesk Ticket"", {""first_name"": ""Closed"", ""progress"": ""Rejected"", ""item_code"": ["">"", 18334]})"
"Retrieve Maintenance Visit details where notes = 'Under Review', warehouse = 'Closed', and progress > 5497.","frappe.get_doc(""Maintenance Visit"", {""notes"": ""Under Review"", ""warehouse"": ""Closed"", ""progress"": ["">"", 5497]})"
"Find a Advance Payment Entry Disbursement with workflow_state as 'Processing', modified_on set to 'Approved', and customer_name exceeding 18777.","frappe.get_doc(""Loan Disbursement"", {""workflow_state"": ""Processing"", ""modified_on"": ""Approved"", ""customer_name"": ["">"", 18777]})"
"Can you get Payment Entry where end_date is 'Completed', designation is '2056', and contact_phone is more than 15326?","frappe.get_doc(""Payment Entry"", {""end_date"": ""Completed"", ""designation"": ""2056"", ""contact_phone"": ["">"", 15326]})"
"Find a Fleet Management with modified_on as 'Open', designation set to 'Pending', and project_name exceeding 8780.","frappe.get_doc(""Fleet Management"", {""modified_on"": ""Open"", ""designation"": ""Pending"", ""project_name"": ["">"", 8780]})"
"Retrieve Grievance Handling details where contact_email = '3334', user_id = 'Closed', and reference_number > 14021.","frappe.get_doc(""Grievance Handling"", {""contact_email"": ""3334"", ""user_id"": ""Closed"", ""reference_number"": ["">"", 14021]})"
"Find a Website Theme with customer_name as 'Submitted', rate set to 'Processing', and delivery_date exceeding 14134.","frappe.get_doc(""Website Theme"", {""customer_name"": ""Submitted"", ""rate"": ""Processing"", ""delivery_date"": ["">"", 14134]})"
"Retrieve Training Guest Management details where quantity = 'Unpaid', contact_phone = 'Pending', and approval_status > 9689.","frappe.get_doc(""Training Program"", {""quantity"": ""Unpaid"", ""contact_phone"": ""Pending"", ""approval_status"": ["">"", 9689]})"
"Fetch Job Applicant having start_date = 'Open', notes = 'Open', and created_on greater than 7665.","frappe.get_doc(""Job Applicant"", {""start_date"": ""Open"", ""notes"": ""Open"", ""created_on"": ["">"", 7665]})"
"Retrieve Maintenance Schedule details where end_date = 'Overdue', attachments = 'Draft', and rate > 17414.","frappe.get_doc(""Maintenance Schedule"", {""end_date"": ""Overdue"", ""attachments"": ""Draft"", ""rate"": ["">"", 17414]})"
"Find a Letter Head with contact_email as 'Confirmed', price set to 'Paid', and subtotal exceeding 10183.","frappe.get_doc(""Letter Head"", {""contact_email"": ""Confirmed"", ""price"": ""Paid"", ""subtotal"": ["">"", 10183]})"
"Fetch Print Format having reference_number = 'Delivered', modified_on = 'Overdue', and end_date greater than 9029.","frappe.get_doc(""Print Format"", {""reference_number"": ""Delivered"", ""modified_on"": ""Overdue"", ""end_date"": ["">"", 9029]})"
"Retrieve Print Format details where user_id = 'Draft', conversion_factor = 'Overdue', and payment_terms > 6732.","frappe.get_doc(""Print Format"", {""user_id"": ""Draft"", ""conversion_factor"": ""Overdue"", ""payment_terms"": ["">"", 6732]})"
"Find a Job Applicant with modified_on as 'Open', discount set to 'Under Review', and email exceeding 14416.","frappe.get_doc(""Job Applicant"", {""modified_on"": ""Open"", ""discount"": ""Under Review"", ""email"": ["">"", 14416]})"
"Find a Purchase Helpdesk Ticket with project_name as '1514', comments set to 'Active', and enabled exceeding 9456.","frappe.get_doc(""Purchase Order"", {""project_name"": ""1514"", ""comments"": ""Active"", ""enabled"": ["">"", 9456]})"
"Can you get Leave Allocation where workflow_state is 'Pending', discount is 'Delivered', and payment_terms is more than 6160?","frappe.get_doc(""Leave Allocation"", {""workflow_state"": ""Pending"", ""discount"": ""Delivered"", ""payment_terms"": ["">"", 6160]})"
"I need details of Cost Center where item_group matches 'Overdue', shipping_address is 'Submitted', and quantity is over 10108.","frappe.get_doc(""Cost Center"", {""item_group"": ""Overdue"", ""shipping_address"": ""Submitted"", ""quantity"": ["">"", 10108]})"
"Can you get Design Purchase Invoice where start_date is 'Rejected', phone is 'Draft', and status is more than 15732?","frappe.get_doc(""Design Specification"", {""start_date"": ""Rejected"", ""phone"": ""Draft"", ""status"": ["">"", 15732]})"
"Retrieve Clinical Procedure details where notes = 'Closed', task_name = 'Rejected', and item_group > 11680.","frappe.get_doc(""Clinical Procedure"", {""notes"": ""Closed"", ""task_name"": ""Rejected"", ""item_group"": ["">"", 11680]})"
"Retrieve System Settings details where item_group = 'Pending', conversion_factor = 'Draft', and subtotal > 12482.","frappe.get_doc(""System Settings"", {""item_group"": ""Pending"", ""conversion_factor"": ""Draft"", ""subtotal"": ["">"", 12482]})"
"Can you get Fixed Asset Register where amount is 'Paid', end_date is 'Pending', and name is more than 14187?","frappe.get_doc(""Fixed Asset Register"", {""amount"": ""Paid"", ""end_date"": ""Pending"", ""name"": ["">"", 14187]})"
"Find a Website Settings with role as 'Inactive', item_code set to 'Processing', and status exceeding 5385.","frappe.get_doc(""Website Settings"", {""role"": ""Inactive"", ""item_code"": ""Processing"", ""status"": ["">"", 5385]})"
"Can you get Sales Contract Agreement where warehouse is 'Rejected', contact_person is 'Completed', and modified_on is more than 9252?","frappe.get_doc(""Sales Invoice"", {""warehouse"": ""Rejected"", ""contact_person"": ""Completed"", ""modified_on"": ["">"", 9252]})"
"Fetch Work Helpdesk Ticket having contact_email = 'Closed', payment_terms = 'Submitted', and due_date greater than 6661.","frappe.get_doc(""Work Order"", {""contact_email"": ""Closed"", ""payment_terms"": ""Submitted"", ""due_date"": ["">"", 6661]})"
"Find a Leave Application with due_date as 'Draft', delivery_date set to 'Pending', and company exceeding 19621.","frappe.get_doc(""Leave Application"", {""due_date"": ""Draft"", ""delivery_date"": ""Pending"", ""company"": ["">"", 19621]})"
"I need details of Fleet Management where payment_terms matches 'On Hold', progress is 'Processing', and priority is over 6033.","frappe.get_doc(""Fleet Management"", {""payment_terms"": ""On Hold"", ""progress"": ""Processing"", ""priority"": ["">"", 6033]})"
"Retrieve Journal Entry details where subtotal = 'Processing', contact_phone = 'Completed', and shipping_address > 9743.","frappe.get_doc(""Journal Entry"", {""subtotal"": ""Processing"", ""contact_phone"": ""Completed"", ""shipping_address"": ["">"", 9743]})"
"Find a Library Membership with enabled as 'Overdue', tax set to '1848', and department exceeding 17632.","frappe.get_doc(""Library Membership"", {""enabled"": ""Overdue"", ""tax"": ""1848"", ""department"": ["">"", 17632]})"
"Find a Fleet Management with contact_person as 'Paid', amount set to 'Paid', and price exceeding 9966.","frappe.get_doc(""Fleet Management"", {""contact_person"": ""Paid"", ""amount"": ""Paid"", ""price"": ["">"", 9966]})"
"Fetch Payroll Entry having designation = 'Delivered', email = 'Processing', and phone greater than 19552.","frappe.get_doc(""Payroll Entry"", {""designation"": ""Delivered"", ""email"": ""Processing"", ""phone"": ["">"", 19552]})"
"Fetch Fiscal Year Setup having address = 'Open', reference_number = 'Completed', and quantity greater than 6888.","frappe.get_doc(""Fiscal Year Setup"", {""address"": ""Open"", ""reference_number"": ""Completed"", ""quantity"": ["">"", 6888]})"
"Fetch Lab Test having customer_name = 'Submitted', priority = 'Closed', and department greater than 16336.","frappe.get_doc(""Lab Test"", {""customer_name"": ""Submitted"", ""priority"": ""Closed"", ""department"": ["">"", 16336]})"
"I need details of Email Account where discount matches 'Approved', warehouse is 'Submitted', and customer_name is over 9212.","frappe.get_doc(""Email Account"", {""discount"": ""Approved"", ""warehouse"": ""Submitted"", ""customer_name"": ["">"", 9212]})"
"Find a Website Settings with country as 'Rejected', customer_name set to 'Completed', and progress exceeding 15576.","frappe.get_doc(""Website Settings"", {""country"": ""Rejected"", ""customer_name"": ""Completed"", ""progress"": ["">"", 15576]})"
"Fetch E-Commerce Helpdesk Ticket having qty = 'Processing', subtotal = 'Under Review', and amount greater than 11098.","frappe.get_doc(""E-Commerce Order"", {""qty"": ""Processing"", ""subtotal"": ""Under Review"", ""amount"": ["">"", 11098]})"
"Find a Employee Performance Review with conversion_factor as 'Processing', address set to 'On Hold', and shipping_address exceeding 19465.","frappe.get_doc(""Employee Performance Review"", {""conversion_factor"": ""Processing"", ""address"": ""On Hold"", ""shipping_address"": ["">"", 19465]})"
"I need details of E-Commerce Helpdesk Ticket Email Subscription where enabled matches 'Confirmed', qty is 'Paid', and delivery_date is over 19800.","frappe.get_doc(""Patient Appointment"", {""enabled"": ""Confirmed"", ""qty"": ""Paid"", ""delivery_date"": ["">"", 19800]})"
"Fetch Email Subscription Booking having date = 'Under Review', email = 'Processing', and amount greater than 11056.","frappe.get_doc(""Appointment Booking"", {""date"": ""Under Review"", ""email"": ""Processing"", ""amount"": ["">"", 11056]})"
"I need details of Email Subscription where status matches 'Under Review', quantity is 'Closed', and created_on is over 7374.","frappe.get_doc(""Email Subscription"", {""status"": ""Under Review"", ""quantity"": ""Closed"", ""created_on"": ["">"", 7374]})"
"Fetch Fleet Management having modified_on = 'Inactive', subtotal = 'Overdue', and role greater than 14558.","frappe.get_doc(""Fleet Management"", {""modified_on"": ""Inactive"", ""subtotal"": ""Overdue"", ""role"": ["">"", 14558]})"
"Fetch Blog Post having workflow_state = 'Processing', date = 'Under Review', and description greater than 12038.","frappe.get_doc(""Blog Post"", {""workflow_state"": ""Processing"", ""date"": ""Under Review"", ""description"": ["">"", 12038]})"
"I need details of Quotation Request where payment_terms matches 'Processing', end_date is 'Processing', and user_id is over 15020.","frappe.get_doc(""Quotation Request"", {""payment_terms"": ""Processing"", ""end_date"": ""Processing"", ""user_id"": ["">"", 15020]})"
"I need details of Expense Claim where supplier_name matches 'On Hold', contact_email is 'Completed', and designation is over 11641.","frappe.get_doc(""Expense Claim"", {""supplier_name"": ""On Hold"", ""contact_email"": ""Completed"", ""designation"": ["">"", 11641]})"
"Fetch Cost Center having phone = 'Cancelled', approval_status = 'On Hold', and contact_email greater than 7951.","frappe.get_doc(""Cost Center"", {""phone"": ""Cancelled"", ""approval_status"": ""On Hold"", ""contact_email"": ["">"", 7951]})"
"Find a Library Membership with quantity as 'Unpaid', total set to 'Under Review', and remarks exceeding 17386.","frappe.get_doc(""Library Membership"", {""quantity"": ""Unpaid"", ""total"": ""Under Review"", ""remarks"": ["">"", 17386]})"
"I need details of Job Applicant where delivery_date matches '4916', contact_person is 'Approved', and end_date is over 7935.","frappe.get_doc(""Job Applicant"", {""delivery_date"": ""4916"", ""contact_person"": ""Approved"", ""end_date"": ["">"", 7935]})"
"Find a Advance Payment Entry Application with project_name as 'Overdue', price set to 'Closed', and discount exceeding 12139.","frappe.get_doc(""Loan Application"", {""project_name"": ""Overdue"", ""price"": ""Closed"", ""discount"": ["">"", 12139]})"
"Retrieve Blog Post details where supplier_name = 'Closed', country = 'Submitted', and due_date > 18524.","frappe.get_doc(""Blog Post"", {""supplier_name"": ""Closed"", ""country"": ""Submitted"", ""due_date"": ["">"", 18524]})"
