Corrected Customer Question,Corrected Frappe Query
"Find a Website Settings with warehouse as '6003', duration set to 'Delivered', and contact_email exceeding 9206.","frappe.get_doc(""Website Settings"", {""warehouse"": ""6003"", ""duration"": ""Delivered"", ""contact_email"": ["">"", 9206]})"
"Retrieve Sales Invoice details where contact_phone = 'Completed', subtotal = 'Processing', and item_group > 12318.","frappe.get_doc(""Sales Invoice"", {""contact_phone"": ""Completed"", ""subtotal"": ""Processing"", ""item_group"": ["">"", 12318]})"
"Fetch Communication having conversion_factor = 'Approved', role = 'Approved', and project_name greater than 16902.","frappe.get_doc(""Communication"", {""conversion_factor"": ""Approved"", ""role"": ""Approved"", ""project_name"": ["">"", 16902]})"
"Find a Email Template with reference_number as 'Paid', email set to '2753', and remarks exceeding 18679.","frappe.get_doc(""Email Template"", {""reference_number"": ""Paid"", ""email"": ""2753"", ""remarks"": ["">"", 18679]})"
"I need details of Sales Order where shipping_address matches 'Under Review', user_id is 'Cancelled', and due_date is over 9025.","frappe.get_doc(""Sales Order"", {""shipping_address"": ""Under Review"", ""user_id"": ""Cancelled"", ""due_date"": ["">"", 9025]})"
"Can you get Task where first_name is 'Processing', currency is 'Completed', and phone is more than 15602?","frappe.get_doc(""Task"", {""first_name"": ""Processing"", ""currency"": ""Completed"", ""phone"": ["">"", 15602]})"
"Can you get Contract Termination Notice where uom is 'Pending', rate is 'Processing', and reference_number is more than 17545?","frappe.get_doc(""Contract Termination Notice"", {""uom"": ""Pending"", ""rate"": ""Processing"", ""reference_number"": ["">"", 17545]})"
"I need details of Salary Slip where total matches 'Unpaid', end_date is 'Paid', and conversion_factor is over 14126.","frappe.get_doc(""Salary Slip"", {""total"": ""Unpaid"", ""end_date"": ""Paid"", ""conversion_factor"": ["">"", 14126]})"
"Can you get Social Media Post where reference_number is 'Delivered', priority is 'Submitted', and contact_email is more than 10645?","frappe.get_doc(""Social Media Post"", {""reference_number"": ""Delivered"", ""priority"": ""Submitted"", ""contact_email"": ["">"", 10645]})"
"Fetch Purchase Order having supplier_id = 'Submitted', company = 'Draft', and priority greater than 12251.","frappe.get_doc(""Purchase Order"", {""supplier_id"": ""Submitted"", ""company"": ""Draft"", ""priority"": ["">"", 12251]})"
"Find a Communication with amount as 'Overdue', priority set to 'Rejected', and shipping_address exceeding 15886.","frappe.get_doc(""Communication"", {""amount"": ""Overdue"", ""priority"": ""Rejected"", ""shipping_address"": ["">"", 15886]})"
"Fetch Exam having quantity = 'Overdue', rate = 'Processing', and enabled greater than 14411.","frappe.get_doc(""Exam"", {""quantity"": ""Overdue"", ""rate"": ""Processing"", ""enabled"": ["">"", 14411]})"
"I need details of Maintenance Schedule where quantity matches 'Completed', supplier_name is 'Confirmed', and description is over 5987.","frappe.get_doc(""Maintenance Schedule"", {""quantity"": ""Completed"", ""supplier_name"": ""Confirmed"", ""description"": ["">"", 5987]})"
"Find a Fees with item_code as 'Cancelled', approval_status set to 'Unpaid', and first_name exceeding 7880.","frappe.get_doc(""Fees"", {""item_code"": ""Cancelled"", ""approval_status"": ""Unpaid"", ""first_name"": ["">"", 7880]})"
"I need details of Student where uom matches 'Confirmed', total is 'Under Review', and currency is over 7022.","frappe.get_doc(""Student"", {""uom"": ""Confirmed"", ""total"": ""Under Review"", ""currency"": ["">"", 7022]})"
"Retrieve Newsletter details where shipping_address = 'Confirmed', company = 'Submitted', and contact_person > 16952.","frappe.get_doc(""Newsletter"", {""shipping_address"": ""Confirmed"", ""company"": ""Submitted"", ""contact_person"": ["">"", 16952]})"
"Fetch Employee having contact_phone = 'Inactive', company = 'Closed', and phone greater than 16470.","frappe.get_doc(""Employee"", {""contact_phone"": ""Inactive"", ""company"": ""Closed"", ""phone"": ["">"", 16470]})"
"Fetch Issue having total = 'Active', address = 'Delivered', and designation greater than 19096.","frappe.get_doc(""Issue"", {""total"": ""Active"", ""address"": ""Delivered"", ""designation"": ["">"", 19096]})"
"Fetch Sales Invoice having department = 'Rejected', notes = 'Rejected', and modified_on greater than 5000.","frappe.get_doc(""Sales Invoice"", {""department"": ""Rejected"", ""notes"": ""Rejected"", ""modified_on"": ["">"", 5000]})"
"Find a Maintenance Schedule with start_date as 'Inactive', billing_address set to 'Active', and created_on exceeding 8384.","frappe.get_doc(""Maintenance Schedule"", {""start_date"": ""Inactive"", ""billing_address"": ""Active"", ""created_on"": ["">"", 8384]})"
"Can you get Bed where item_name is 'Open', currency is 'Under Review', and end_date is more than 10119?","frappe.get_doc(""Bed"", {""item_name"": ""Open"", ""currency"": ""Under Review"", ""end_date"": ["">"", 10119]})"
"I need details of Lead where address matches 'Pending', contact_email is 'Pending', and country is over 7911.","frappe.get_doc(""Lead"", {""address"": ""Pending"", ""contact_email"": ""Pending"", ""country"": ["">"", 7911]})"
"Find a Expense Claim with priority as 'Confirmed', duration set to 'Delivered', and contact_person exceeding 19096.","frappe.get_doc(""Expense Claim"", {""priority"": ""Confirmed"", ""duration"": ""Delivered"", ""contact_person"": ["">"", 19096]})"
"Can you get Supplier where progress is 'Under Review', total is 'Approved', and due_date is more than 11764?","frappe.get_doc(""Supplier"", {""progress"": ""Under Review"", ""total"": ""Approved"", ""due_date"": ["">"", 11764]})"
"Fetch Event having currency = 'Draft', date = 'Rejected', and subtotal greater than 15960.","frappe.get_doc(""Event"", {""currency"": ""Draft"", ""date"": ""Rejected"", ""subtotal"": ["">"", 15960]})"
"Retrieve Patient Appointment details where supplier_id = 'Unpaid', warehouse = 'Approved', and enabled > 11329.","frappe.get_doc(""Patient Appointment"", {""supplier_id"": ""Unpaid"", ""warehouse"": ""Approved"", ""enabled"": ["">"", 11329]})"
"Can you get Customer where total is 'Paid', priority is 'Rejected', and phone is more than 14711?","frappe.get_doc(""Buyer"", {""total"": ""Paid"", ""priority"": ""Rejected"", ""phone"": ["">"", 14711]})"
"Can you get Social Media Post where contact_phone is 'Cancelled', item_name is 'Active', and user_id is more than 8453?","frappe.get_doc(""Social Media Post"", {""contact_phone"": ""Cancelled"", ""item_name"": ""Active"", ""user_id"": ["">"", 8453]})"
"I need details of Custom Script where phone matches 'Under Review', total is 'Completed', and designation is over 7167.","frappe.get_doc(""Custom Script"", {""phone"": ""Under Review"", ""total"": ""Completed"", ""designation"": ["">"", 7167]})"
"Fetch Purchase Invoice having designation = 'Processing', name = 'Closed', and attachments greater than 7611.","frappe.get_doc(""Purchase Invoice"", {""designation"": ""Processing"", ""name"": ""Closed"", ""attachments"": ["">"", 7611]})"
"I need details of Course where department matches 'Open', status is 'On Hold', and start_date is over 14615.","frappe.get_doc(""Course"", {""department"": ""Open"", ""status"": ""On Hold"", ""start_date"": ["">"", 14615]})"
"I need details of Grade where status matches 'Open', tax is 'Completed', and attachments is over 14416.","frappe.get_doc(""Grade"", {""status"": ""Open"", ""tax"": ""Completed"", ""attachments"": ["">"", 14416]})"
"Find a Blog Post with country as 'Completed', billing_address set to 'Inactive', and contact_email exceeding 12588.","frappe.get_doc(""Blog Post"", {""country"": ""Completed"", ""billing_address"": ""Inactive"", ""contact_email"": ["">"", 12588]})"
"Retrieve Loan details where billing_address = 'Unpaid', project_name = 'Unpaid', and payment_terms > 13362.","frappe.get_doc(""Loan"", {""billing_address"": ""Unpaid"", ""project_name"": ""Unpaid"", ""payment_terms"": ["">"", 13362]})"
"I need details of Maintenance Visit where workflow_state matches 'Cancelled', amount is 'Completed', and department is over 11362.","frappe.get_doc(""Maintenance Visit"", {""workflow_state"": ""Cancelled"", ""amount"": ""Completed"", ""department"": ["">"", 11362]})"
"Can you get Item where qty is '4481', end_date is 'Active', and approval_status is more than 6090?","frappe.get_doc(""Item"", {""qty"": ""4481"", ""end_date"": ""Active"", ""approval_status"": ["">"", 6090]})"
"Fetch Letter Head having description = 'Paid', billing_address = 'Processing', and company greater than 13667.","frappe.get_doc(""Letter Head"", {""description"": ""Paid"", ""billing_address"": ""Processing"", ""company"": ["">"", 13667]})"
"I need details of Library Membership where item_group matches 'Completed', discount is 'Rejected', and supplier_id is over 12340.","frappe.get_doc(""Library Membership"", {""item_group"": ""Completed"", ""discount"": ""Rejected"", ""supplier_id"": ["">"", 12340]})"
"Fetch Library Membership having project_name = 'Rejected', price = 'Active', and currency greater than 19372.","frappe.get_doc(""Library Membership"", {""project_name"": ""Rejected"", ""price"": ""Active"", ""currency"": ["">"", 19372]})"
"Find a Library Transaction with name as 'Overdue', enabled set to 'Overdue', and modified_on exceeding 11337.","frappe.get_doc(""Library Transaction"", {""name"": ""Overdue"", ""enabled"": ""Overdue"", ""modified_on"": ["">"", 11337]})"
"I need details of Appointment where due_date matches 'Draft', task_name is 'Paid', and remarks is over 9380.","frappe.get_doc(""Appointment"", {""due_date"": ""Draft"", ""task_name"": ""Paid"", ""remarks"": ["">"", 9380]})"
"Find a Lab Test with item_name as 'Under Review', item_group set to 'Closed', and customer_name exceeding 13628.","frappe.get_doc(""Lab Test"", {""item_name"": ""Under Review"", ""item_group"": ""Closed"", ""customer_name"": ["">"", 13628]})"
"Fetch Timesheet having billing_address = 'Cancelled', workflow_state = 'Under Review', and department greater than 6394.","frappe.get_doc(""Timesheet"", {""billing_address"": ""Cancelled"", ""workflow_state"": ""Under Review"", ""department"": ["">"", 6394]})"
"Can you get Delivery Note where start_date is 'Closed', first_name is 'Processing', and project_name is more than 11806?","frappe.get_doc(""Delivery Note"", {""start_date"": ""Closed"", ""first_name"": ""Processing"", ""project_name"": ["">"", 11806]})"
"Can you get Bill of Materials where item_group is 'Approved', enabled is 'Active', and payment_terms is more than 16324?","frappe.get_doc(""Bill of Materials"", {""item_group"": ""Approved"", ""enabled"": ""Active"", ""payment_terms"": ["">"", 16324]})"
"Find a Leave Allocation with warehouse as 'Inactive', payment_terms set to 'Submitted', and address exceeding 9874.","frappe.get_doc(""Leave Allocation"", {""warehouse"": ""Inactive"", ""payment_terms"": ""Submitted"", ""address"": ["">"", 9874]})"
"I need details of Sales Order where modified_on matches 'Open', customer_name is 'Processing', and attachments is over 10568.","frappe.get_doc(""Sales Order"", {""modified_on"": ""Open"", ""customer_name"": ""Processing"", ""attachments"": ["">"", 10568]})"
"Can you get Loan Application where item_group is 'Active', first_name is 'Overdue', and remarks is more than 17512?","frappe.get_doc(""Loan Application"", {""item_group"": ""Active"", ""first_name"": ""Overdue"", ""remarks"": ["">"", 17512]})"
"I need details of Job Applicant where attachments matches 'Delivered', total is 'Delivered', and address is over 6632.","frappe.get_doc(""Job Applicant"", {""attachments"": ""Delivered"", ""total"": ""Delivered"", ""address"": ["">"", 6632]})"
"Can you get Warehouse where contact_person is 'Overdue', total is 'Rejected', and project_name is more than 5057?","frappe.get_doc(""Warehouse"", {""contact_person"": ""Overdue"", ""total"": ""Rejected"", ""project_name"": ["">"", 5057]})"
"Find a Lab Test with payment_terms as 'Unpaid', contact_person set to 'Open', and description exceeding 10155.","frappe.get_doc(""Lab Test"", {""payment_terms"": ""Unpaid"", ""contact_person"": ""Open"", ""description"": ["">"", 10155]})"
"Fetch Appraisal having quantity = 'Delivered', amount = 'Overdue', and customer_name greater than 18213.","frappe.get_doc(""Appraisal"", {""quantity"": ""Delivered"", ""amount"": ""Overdue"", ""customer_name"": ["">"", 18213]})"
"Fetch Student Applicant having reference_number = 'Overdue', email = 'Completed', and date greater than 14759.","frappe.get_doc(""Student Applicant"", {""reference_number"": ""Overdue"", ""email"": ""Completed"", ""date"": ["">"", 14759]})"
"Can you get Employee where email is 'Approved', first_name is 'Active', and attachments is more than 17365?","frappe.get_doc(""Employee"", {""email"": ""Approved"", ""first_name"": ""Active"", ""attachments"": ["">"", 17365]})"
"Can you get Leave Allocation where name is 'Inactive', task_name is 'Submitted', and shipping_address is more than 13654?","frappe.get_doc(""Leave Allocation"", {""name"": ""Inactive"", ""task_name"": ""Submitted"", ""shipping_address"": ["">"", 13654]})"
"Can you get Contact where status is 'Pending', phone is 'Processing', and item_name is more than 10366?","frappe.get_doc(""Contact"", {""status"": ""Pending"", ""phone"": ""Processing"", ""item_name"": ["">"", 10366]})"
"I need details of Sales Order where country matches 'Pending', start_date is 'Pending', and contact_person is over 14218.","frappe.get_doc(""Sales Order"", {""country"": ""Pending"", ""start_date"": ""Pending"", ""contact_person"": ["">"", 14218]})"
"Fetch Lab Test having quantity = 'Cancelled', customer_name = 'Completed', and total greater than 9587.","frappe.get_doc(""Lab Test"", {""quantity"": ""Cancelled"", ""customer_name"": ""Completed"", ""total"": ["">"", 9587]})"
"Can you get Expense Claim where date is 'Under Review', billing_address is 'Inactive', and name is more than 10519?","frappe.get_doc(""Expense Claim"", {""date"": ""Under Review"", ""billing_address"": ""Inactive"", ""name"": ["">"", 10519]})"
"I need details of Purchase Receipt where warehouse matches 'Pending', description is 'Paid', and quantity is over 17903.","frappe.get_doc(""Purchase Receipt"", {""warehouse"": ""Pending"", ""description"": ""Paid"", ""quantity"": ["">"", 17903]})"
